id,sid,tid,word,lemma,upos,pos,cid,source,relation,word_source,lemma_source,sentiment,CodeType
doc1,1,19,board,board,NOUN,NN,104,15,nmod,member,member,1,Condition
doc1,1,20,of,of,ADP,IN,110,21,case,health,health,1,Condition
doc1,1,21,health,health,NOUN,NN,113,19,nmod,board,board,1,Condition
doc1,1,22,and,and,CONJ,CC,120,7,cc,send,send,1,Condition
doc1,1,23,to,to,PRT,TO,124,28,case,paul,paul,1,Condition
doc1,1,24,health,health,NOUN,NN,127,28,compound,paul,paul,1,Condition
doc1,1,25,director,director,NOUN,NN,134,28,compound,paul,paul,1,Condition
doc1,1,26,dr.,dr.,NOUN,NNP,143,28,compound,paul,paul,1,Condition
doc1,1,27,bill,bill,NOUN,NN,147,28,compound,paul,paul,1,Condition
doc1,1,28,paul,paul,NOUN,NN,152,7,nmod,send,send,1,Condition
doc1,1,29,.,.,.,.,156,5,punct,directed,direct,1,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,2,
doc1,1,1,this,this,DET,DT,0,2,det,resolution,resolution,2,Object
doc1,1,2,resolution,resolution,NOUN,NN,5,4,nsubj,take,take,2,Object
doc1,1,3,shall,shall,VERB,MD,16,4,aux,take,take,2,Deontic
doc1,1,4,take,take,VERB,VB,22,0,root,ROOT,ROOT,2,Aim
doc1,1,5,effect,effect,NOUN,NN,27,4,dobj,take,take,2,Aim
doc1,1,6,from,from,ADP,IN,34,10,case,passage,passage,2,Condition
doc1,1,7,and,and,CONJ,CC,39,6,cc,from,from,2,Condition
doc1,1,8,after,after,ADP,IN,43,6,conj,from,from,2,Condition
doc1,1,9,its,its,PRON,PRP$,49,10,nmod,passage,passage,2,Condition
doc1,1,10,passage,passage,NOUN,NN,53,4,nmod,take,take,2,Condition
doc1,1,11,",",",",.,",",60,10,punct,passage,passage,2,
doc1,1,12,the,the,DET,DT,62,13,det,welfare,welfare,2,Object
doc1,1,13,welfare,welfare,NOUN,NN,66,10,appos,passage,passage,2,Object
doc1,1,14,of,of,ADP,IN,74,17,case,government,government,2,Object
doc1,1,15,the,the,DET,DT,77,17,det,government,government,2,Object
doc1,1,16,metropolitan,metropolitan,ADJ,JJ,81,17,amod,government,government,2,Object
doc1,1,17,government,government,NOUN,NN,94,13,nmod,welfare,welfare,2,Object
doc1,1,18,of,of,ADP,IN,105,19,case,nashville,nashville,2,Object
doc1,1,19,nashville,nashville,NOUN,NN,108,17,nmod,government,government,2,Object
doc1,1,20,and,and,CONJ,CC,118,19,cc,nashville,nashville,2,Object
doc1,1,21,davidson,davidson,NOUN,NN,122,22,compound,county,county,2,Object
doc1,1,22,county,county,NOUN,NN,131,17,nmod,government,government,2,Object
doc1,1,23,requiring,require,VERB,VBG,138,13,acl,welfare,welfare,2,Object
doc1,1,24,it,it,PRON,PRP,148,23,dobj,requiring,require,2,Object
doc1,1,25,.,.,.,.,150,4,punct,take,take,2,
