id,sid,tid,word,lemma,upos,pos,cid,source,relation,word_source,lemma_source,sentiment,CodeType
doc1,1,9,a,a,DET,DT,29,10,det,term,term,2,Condition
doc1,1,10,term,term,NOUN,NN,31,4,nmod,remainder,remainder,2,Condition
doc1,1,11,of,of,ADP,IN,36,13,case,years,year,2,Condition
doc1,1,12,three,three,NUM,CD,39,13,nummod,years,year,2,Condition
doc1,1,13,years,year,NOUN,NNS,45,10,nmod,term,term,2,Condition
doc1,1,14,.,.,.,.,50,2,punct,and,and,2,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,3,
doc1,1,1,thereafter,thereafter,ADV,RB,0,11,advmod,years,year,3,Condition
doc1,1,2,",",",",.,",",10,11,punct,years,year,3,
doc1,1,3,the,the,DET,DT,12,4,det,term,term,3,
doc1,1,4,term,term,NOUN,NN,16,11,nsubj,years,year,3,Object
doc1,1,5,of,of,ADP,IN,21,7,case,member,member,3,Object
doc1,1,6,each,each,DET,DT,24,7,det,member,member,3,Object
doc1,1,7,member,member,NOUN,NN,29,4,nmod,term,term,3,Object
doc1,1,8,shall,shall,VERB,MD,36,11,aux,years,year,3,Deontic
doc1,1,9,be,be,VERB,VB,42,11,cop,years,year,3,Aim
doc1,1,10,three,three,NUM,CD,45,11,nummod,years,year,3,Condition
doc1,1,11,years,year,NOUN,NNS,51,0,root,ROOT,ROOT,3,Condition
doc1,1,12,.,.,.,.,56,11,punct,years,year,3,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,vacancies,vacancy,NOUN,NNS,0,10,nsubjpass,filled,fill,1,Object
doc1,1,2,on,on,ADP,IN,10,4,case,commission,commission,1,Object
doc1,1,3,the,the,DET,DT,13,4,det,commission,commission,1,Object
doc1,1,4,commission,commission,NOUN,NN,17,1,nmod,vacancies,vacancy,1,Object
doc1,1,5,for,for,ADP,IN,28,7,case,cause,cause,1,Object
doc1,1,6,whatever,whatever,DET,WDT,32,7,det,cause,cause,1,Object
doc1,1,7,cause,cause,NOUN,NN,41,1,nmod,vacancies,vacancy,1,Object
doc1,1,8,shall,shall,VERB,MD,47,10,aux,filled,fill,1,Deontic
doc1,1,9,be,be,VERB,VB,53,10,auxpass,filled,fill,1,Aim
doc1,1,10,filled,fill,VERB,VBN,56,0,root,ROOT,ROOT,1,Aim
doc1,1,11,by,by,ADP,IN,63,13,case,mayor,mayor,1,
doc1,1,12,the,the,DET,DT,66,13,det,mayor,mayor,1,
doc1,1,13,mayor,mayor,NOUN,NN,70,10,nmod,filled,fill,1,Attribute
doc1,1,14,through,through,ADP,IN,76,18,case,process,process,1,Condition
doc1,1,15,the,the,DET,DT,84,18,det,process,process,1,Condition
doc1,1,16,open,open,ADJ,JJ,88,18,amod,process,process,1,Condition
doc1,1,17,appointment,appointment,NOUN,NN,93,18,compound,process,process,1,Condition
doc1,1,18,process,process,NOUN,NN,105,10,nmod,filled,fill,1,Condition
doc1,1,19,for,for,ADP,IN,113,22,case,term,term,1,Condition
doc1,1,20,the,the,DET,DT,117,22,det,term,term,1,Condition
doc1,1,21,unexpired,unexpired,ADJ,JJ,121,22,amod,term,term,1,Condition
doc1,1,22,term,term,NOUN,NN,131,18,nmod,process,process,1,Condition
doc1,1,23,.,.,.,.,135,10,punct,filled,fill,1,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,if,if,ADP,IN,0,4,mark,misses,miss,1,Condition
doc1,1,2,a,a,DET,DT,3,3,det,member,member,1,Condition
doc1,1,3,member,member,NOUN,NN,5,4,nsubj,misses,miss,1,Condition
doc1,1,4,misses,miss,VERB,VBZ,12,19,advcl,removed,remove,1,Condition
doc1,1,5,three,three,NUM,CD,19,8,nummod,meetings,meeting,1,Condition
doc1,1,6,consecutive,consecutive,ADJ,JJ,25,8,amod,meetings,meeting,1,Condition
doc1,1,7,regular,regular,ADJ,JJ,37,8,amod,meetings,meeting,1,Condition
doc1,1,8,meetings,meeting,NOUN,NNS,45,4,dobj,misses,miss,1,Condition
doc1,1,9,without,without,ADP,IN,54,10,mark,having,have,1,Condition
doc1,1,10,having,have,VERB,VBG,62,4,advcl,misses,miss,1,Condition
doc1,1,11,a,a,DET,DT,69,13,det,excuse,excuse,1,Condition
doc1,1,12,sufficient,sufficient,ADJ,JJ,71,13,amod,excuse,excuse,1,Condition
doc1,1,13,excuse,excuse,NOUN,NN,82,10,dobj,having,have,1,Condition
doc1,1,14,",",",",.,",",88,19,punct,removed,remove,1,
doc1,1,15,that,that,DET,WDT,90,16,det,member,member,1,Object
doc1,1,16,member,member,NOUN,NN,95,19,nsubjpass,removed,remove,1,Object
doc1,1,17,may,may,VERB,MD,102,19,aux,removed,remove,1,Deontic
doc1,1,18,be,be,VERB,VB,106,19,auxpass,removed,remove,1,Aim
doc1,1,19,removed,remove,VERB,VBN,109,0,root,ROOT,ROOT,1,Aim
doc1,1,20,from,from,ADP,IN,117,22,case,commission,commission,1,Condition
doc1,1,21,the,the,DET,DT,122,22,det,commission,commission,1,Condition
doc1,1,22,commission,commission,NOUN,NN,126,19,nmod,removed,remove,1,Condition
doc1,1,23,by,by,ADP,IN,137,26,case,action,action,1,Condition
doc1,1,24,the,the,DET,DT,140,26,det,action,action,1,Condition
doc1,1,25,sole,sole,ADJ,JJ,144,26,amod,action,action,1,Condition
doc1,1,26,action,action,NOUN,NN,149,19,nmod,removed,remove,1,Condition
doc1,1,27,of,of,ADP,IN,156,29,case,mayor,mayor,1,
doc1,1,28,the,the,DET,DT,159,29,det,mayor,mayor,1,
doc1,1,29,mayor,mayor,NOUN,NN,163,26,nmod,action,action,1,Attribute
doc1,1,30,",",",",.,",",168,19,punct,removed,remove,1,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,2,
doc1,1,1,and,and,CONJ,CC,1,6,cc,filled,fill,2,
doc1,1,2,the,the,DET,DT,5,3,det,vacancy,vacancy,2,
doc1,1,3,vacancy,vacancy,NOUN,NN,9,6,nsubjpass,filled,fill,2,Object
doc1,1,4,shall,shall,VERB,MD,17,6,aux,filled,fill,2,Deontic
doc1,1,5,be,be,VERB,VB,23,6,auxpass,filled,fill,2,Aim
doc1,1,6,filled,fill,VERB,VBN,26,0,root,ROOT,ROOT,2,Aim
doc1,1,7,by,by,ADP,IN,33,9,case,mayor,mayor,2,
doc1,1,8,the,the,DET,DT,36,9,det,mayor,mayor,2,
doc1,1,9,mayor,mayor,NOUN,NN,40,6,nmod,filled,fill,2,Attribute
doc1,1,10,through,through,ADP,IN,46,14,case,process,process,2,Condition
doc1,1,11,the,the,DET,DT,54,14,det,process,process,2,Condition
doc1,1,12,open,open,ADJ,JJ,58,14,amod,process,process,2,Condition
doc1,1,13,appointment,appointment,NOUN,NN,63,14,compound,process,process,2,Condition
doc1,1,14,process,process,NOUN,NN,75,6,nmod,filled,fill,2,Condition
doc1,1,15,for,for,ADP,IN,83,18,case,portion,portion,2,Condition
doc1,1,16,the,the,DET,DT,87,18,det,portion,portion,2,Condition
doc1,1,17,unexpired,unexpired,ADJ,JJ,91,18,amod,portion,portion,2,Condition
doc1,1,18,portion,portion,NOUN,NN,101,14,nmod,process,process,2,Condition
doc1,1,19,of,of,ADP,IN,109,21,case,term,term,2,Condition
doc1,1,20,the,the,DET,DT,112,21,det,term,term,2,Condition
doc1,1,21,term,term,NOUN,NN,116,18,nmod,portion,portion,2,Condition
doc1,1,22,.,.,.,.,120,6,punct,filled,fill,2,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,2,
doc1,1,1,all,all,DET,DT,0,2,det,members,member,2,Attribute
doc1,1,2,members,member,NOUN,NNS,4,5,nsubj,residents,resident,2,Attribute
doc1,1,3,shall,shall,VERB,MD,12,5,aux,residents,resident,2,Deontic
doc1,1,4,be,be,VERB,VB,18,5,cop,residents,resident,2,Aim
doc1,1,5,residents,resident,NOUN,NNS,21,0,root,ROOT,ROOT,2,Aim
doc1,1,6,of,of,ADP,IN,31,8,case,city,city,2,Condition
doc1,1,7,the,the,DET,DT,34,8,det,city,city,2,Condition
doc1,1,8,city,city,NOUN,NN,38,5,nmod,residents,resident,2,Condition
doc1,1,9,of,of,ADP,IN,43,11,case,paul,paul,2,Condition
doc1,1,10,saint,saint,NOUN,NN,46,11,compound,paul,paul,2,Condition
doc1,1,11,paul,paul,NOUN,NN,52,8,nmod,city,city,2,Condition
doc1,1,12,or,or,CONJ,CC,57,5,cc,residents,resident,2,Condition
doc1,1,13,be,be,VERB,VB,60,14,cop,interested,interested,2,Aim
doc1,1,14,interested,interested,ADJ,JJ,63,5,conj,residents,resident,2,Aim
doc1,1,15,in,in,ADP,IN,74,22,case,food,food,2,Aim
doc1,1,16,and,and,CONJ,CC,77,15,cc,in,in,2,Aim
doc1,1,17,knowledgeable,knowledgeable,ADJ,JJ,81,15,conj,in,in,2,Aim
doc1,1,18,of,of,ADP,IN,95,22,case,food,food,2,Condition
doc1,1,19,the,the,DET,DT,98,22,det,food,food,2,Condition
doc1,1,20,saint,saint,NOUN,NN,102,22,compound,food,food,2,Condition
doc1,1,21,paul,paul,NOUN,NN,108,22,compound,food,food,2,Condition
doc1,1,22,food,food,NOUN,NN,113,14,nmod,interested,interested,2,Condition
doc1,1,23,and,and,CONJ,CC,118,22,cc,food,food,2,Condition
doc1,1,24,nutrition,nutrition,NOUN,NN,122,25,compound,concerns,concern,2,Condition
doc1,1,25,concerns,concern,NOUN,NNS,132,14,nmod,interested,interested,2,Condition
doc1,1,26,.,.,.,.,140,5,punct,residents,resident,2,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,...,...,.,:,0,4,punct,interested,interested,1,
doc1,1,2,or,or,CONJ,CC,4,4,cc,interested,interested,1,
doc1,1,3,be,be,VERB,VB,7,4,cop,interested,interested,1,Aim
doc1,1,4,interested,interested,ADJ,JJ,10,0,root,ROOT,ROOT,1,Aim
doc1,1,5,in,in,ADP,IN,21,12,case,food,food,1,Aim
doc1,1,6,and,and,CONJ,CC,24,5,cc,in,in,1,Aim
doc1,1,7,knowledgeable,knowledgeable,ADJ,JJ,28,5,conj,in,in,1,Aim
doc1,1,8,of,of,ADP,IN,42,12,case,food,food,1,Condition
doc1,1,9,the,the,DET,DT,45,12,det,food,food,1,Condition
doc1,1,10,saint,saint,NOUN,NN,49,12,compound,food,food,1,Condition
doc1,1,11,paul,paul,NOUN,NN,55,12,compound,food,food,1,Condition
doc1,1,12,food,food,NOUN,NN,60,4,nmod,interested,interested,1,Condition
doc1,1,13,and,and,CONJ,CC,65,12,cc,food,food,1,Condition
doc1,1,14,nutrition,nutrition,NOUN,NN,69,4,nmod,interested,interested,1,Condition
doc1,1,15,concerns,concern,NOUN,NNS,79,4,dep,interested,interested,1,Condition
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,the,the,DET,DT,0,2,det,commission,commission,1,
doc1,1,2,commission,commission,NOUN,NN,4,5,nsubjpass,staffed,staff,1,Attribute
doc1,1,3,shall,shall,VERB,MD,15,5,aux,staffed,staff,1,Deontic
doc1,1,4,be,be,VERB,VB,21,5,auxpass,staffed,staff,1,Aim
doc1,1,5,staffed,staff,VERB,VBN,24,0,root,ROOT,ROOT,1,Aim
doc1,1,6,by,by,ADP,IN,32,8,case,representative,representative,1,Condition
doc1,1,7,a,a,DET,DT,35,8,det,representative,representative,1,Condition
doc1,1,8,representative,representative,NOUN,NN,37,5,nmod,staffed,staff,1,Condition
doc1,1,9,from,from,ADP,IN,52,11,case,division,division,1,Condition
doc1,1,10,the,the,DET,DT,57,11,det,division,division,1,Condition
doc1,1,11,division,division,NOUN,NN,61,8,nmod,representative,representative,1,Condition
doc1,1,12,of,of,ADP,IN,70,14,case,health,health,1,Condition
doc1,1,13,public,public,ADJ,JJ,73,14,amod,health,health,1,Condition
doc1,1,14,health,health,NOUN,NN,80,11,nmod,division,division,1,Condition
doc1,1,15,.,.,.,.,86,5,punct,staffed,staff,1,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,the,the,DET,DT,0,2,det,responsibilities,responsibility,1,
doc1,1,2,responsibilities,responsibility,NOUN,NNS,4,11,nsubj,include,include,1,
doc1,1,3,of,of,ADP,IN,21,5,case,division,division,1,
doc1,1,4,the,the,DET,DT,24,5,det,division,division,1,
doc1,1,5,division,division,NOUN,NN,28,2,nmod,responsibilities,responsibility,1,
doc1,1,6,of,of,ADP,IN,37,10,case,representative,representative,1,
doc1,1,7,public,public,ADJ,JJ,40,8,amod,health,health,1,
doc1,1,8,health,health,NOUN,NN,47,10,nmod,representative,representative,1,
doc1,1,9,'s,'s,PRT,POS,53,8,case,health,health,1,
doc1,1,10,representative,representative,ADJ,JJ,56,5,nmod,division,division,1,
doc1,1,11,include,include,VERB,VBP,71,0,root,ROOT,ROOT,1,
doc1,1,12,:,:,.,:,78,11,punct,include,include,1,
doc1,1,13,1,1,X,LS,80,15,dep,serving,serve,1,
doc1,1,14,-RRB-,-rrb-,.,-RRB-,81,13,punct,1,1,1,
doc1,1,15,serving,serve,VERB,VBG,83,11,ccomp,include,include,1,
doc1,1,16,as,as,ADP,IN,91,18,case,person,person,1,
doc1,1,17,staff,staff,NOUN,NN,94,18,compound,person,person,1,
doc1,1,18,person,person,NOUN,NN,100,15,nmod,serving,serve,1,
doc1,1,19,and,and,CONJ,CC,107,18,cc,person,person,1,
doc1,1,20,recording,recording,NOUN,NN,111,21,compound,secretary,secretary,1,
doc1,1,21,secretary,secretary,NOUN,NN,121,15,nmod,serving,serve,1,
doc1,1,22,to,to,PRT,TO,131,24,case,commission,commission,1,
doc1,1,23,the,the,DET,DT,134,24,det,commission,commission,1,
doc1,1,24,commission,commission,NOUN,NN,138,15,nmod,serving,serve,1,
doc1,1,25,",",",",.,",",148,15,punct,serving,serve,1,
doc1,1,26,2,2,X,LS,150,28,dep,informing,inform,1,
doc1,1,27,-RRB-,-rrb-,.,-RRB-,151,26,punct,2,2,1,
doc1,1,28,informing,inform,VERB,VBG,153,15,advcl,serving,serve,1,
doc1,1,29,the,the,DET,DT,163,30,det,commission,commission,1,
doc1,1,30,commission,commission,NOUN,NN,167,28,dobj,informing,inform,1,
doc1,1,31,of,of,ADP,IN,178,33,case,progress,progress,1,
doc1,1,32,the,the,DET,DT,181,33,det,progress,progress,1,
doc1,1,33,progress,progress,NOUN,NN,185,30,nmod,commission,commission,1,
doc1,1,34,and,and,CONJ,CC,194,33,cc,progress,progress,1,
doc1,1,35,conditions,condition,NOUN,NNS,198,30,nmod,commission,commission,1,
doc1,1,36,in,in,ADP,IN,209,38,case,area,area,1,
doc1,1,37,the,the,DET,DT,212,38,det,area,area,1,
doc1,1,38,area,area,NOUN,NN,216,33,nmod,progress,progress,1,
doc1,1,39,of,of,ADP,IN,221,40,case,nutrition,nutrition,1,
doc1,1,40,nutrition,nutrition,NOUN,NN,224,38,nmod,area,area,1,
doc1,1,41,and,and,CONJ,CC,234,40,cc,nutrition,nutrition,1,
doc1,1,42,food,food,NOUN,NN,238,43,compound,access,access,1,
doc1,1,43,access,access,NOUN,NN,243,38,nmod,area,area,1,
doc1,1,44,",",",",.,",",249,15,punct,serving,serve,1,
doc1,1,45,3,3,X,LS,251,47,dep,advising,advise,1,
doc1,1,46,-RRB-,-rrb-,.,-RRB-,252,45,punct,3,3,1,
doc1,1,47,advising,advise,VERB,VBG,254,15,dep,serving,serve,1,
doc1,1,48,the,the,DET,DT,263,49,det,commission,commission,1,
doc1,1,49,commission,commission,NOUN,NN,267,47,dobj,advising,advise,1,
doc1,1,50,on,on,ADP,IN,278,51,case,matters,matter,1,
doc1,1,51,matters,matter,NOUN,NNS,281,47,nmod,advising,advise,1,
doc1,1,52,pertaining,pertain,VERB,VBG,289,51,acl,matters,matter,1,
doc1,1,53,to,to,PRT,TO,300,54,case,food,food,1,
doc1,1,54,food,food,NOUN,NN,303,52,nmod,pertaining,pertain,1,
doc1,1,55,and,and,CONJ,CC,308,54,cc,food,food,1,
doc1,1,56,nutrition,nutrition,NOUN,NN,312,52,nmod,pertaining,pertain,1,
doc1,1,57,when,when,ADV,WRB,322,58,advmod,requested,request,1,
doc1,1,58,requested,request,VERB,VBN,327,52,advcl,pertaining,pertain,1,
doc1,1,59,",",",",.,",",336,15,punct,serving,serve,1,
doc1,1,60,4,4,X,LS,338,62,dep,cooperating,cooperate,1,
doc1,1,61,-RRB-,-rrb-,.,-RRB-,339,60,punct,4,4,1,
doc1,1,62,cooperating,cooperate,VERB,VBG,341,15,dep,serving,serve,1,
doc1,1,63,with,with,ADP,IN,353,65,case,commission,commission,1,
doc1,1,64,the,the,DET,DT,358,65,det,commission,commission,1,
doc1,1,65,commission,commission,NOUN,NN,362,62,nmod,cooperating,cooperate,1,
doc1,1,66,in,in,ADP,IN,373,68,case,matters,matter,1,
doc1,1,67,such,such,ADJ,JJ,376,68,amod,matters,matter,1,
doc1,1,68,matters,matter,NOUN,NNS,381,65,nmod,commission,commission,1,
doc1,1,69,as,as,ADP,IN,389,72,mark,requested,request,1,
doc1,1,70,may,may,VERB,MD,392,72,aux,requested,request,1,
doc1,1,71,be,be,VERB,VB,396,72,auxpass,requested,request,1,
doc1,1,72,requested,request,VERB,VBN,399,62,advcl,cooperating,cooperate,1,
doc1,1,73,",",",",.,",",408,72,punct,requested,request,1,
doc1,1,74,5,5,NUM,CD,410,72,dep,requested,request,1,
doc1,1,75,-RRB-,-rrb-,.,-RRB-,411,74,punct,5,5,1,
doc1,1,76,administering,administer,VERB,VBG,413,74,dep,5,5,1,
doc1,1,77,the,the,DET,DT,427,78,det,commission,commission,1,
doc1,1,78,commission,commission,NOUN,NN,431,80,nmod,budget,budget,1,
doc1,1,79,'s,'s,PRT,POS,441,78,case,commission,commission,1,
doc1,1,80,budget,budget,NOUN,NN,444,76,dobj,administering,administer,1,
doc1,1,81,and,and,CONJ,CC,451,80,cc,budget,budget,1,
doc1,1,82,6,6,NUM,CD,455,76,dobj,administering,administer,1,
doc1,1,83,-RRB-,-rrb-,.,-RRB-,456,62,punct,cooperating,cooperate,1,
doc1,1,84,providing,provide,VERB,VBG,458,62,advcl,cooperating,cooperate,1,
doc1,1,85,additional,additional,ADJ,JJ,468,87,amod,services,service,1,
doc1,1,86,support,support,NOUN,NN,479,87,compound,services,service,1,
doc1,1,87,services,service,NOUN,NNS,487,84,dobj,providing,provide,1,
doc1,1,88,as,as,ADP,IN,496,89,mark,needed,need,1,
doc1,1,89,needed,need,VERB,VBN,499,84,advcl,providing,provide,1,
doc1,1,90,.,.,.,.,505,11,punct,include,include,1,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,in,in,ADP,IN,0,3,case,development,development,1,Condition
doc1,1,2,the,the,DET,DT,3,3,det,development,development,1,Condition
doc1,1,3,development,development,NOUN,NN,7,24,nmod,provided,provide,1,Condition
doc1,1,4,and,and,CONJ,CC,19,3,cc,development,development,1,Condition
doc1,1,5,review,review,NOUN,NN,23,3,conj,development,development,1,Condition
doc1,1,6,of,of,ADP,IN,30,11,case,element,element,1,Condition
doc1,1,7,the,the,DET,DT,33,11,det,element,element,1,Condition
doc1,1,8,food,food,NOUN,NN,37,11,compound,element,element,1,Condition
doc1,1,9,and,and,CONJ,CC,42,8,cc,food,food,1,Condition
doc1,1,10,nutrition,nutrition,NOUN,NN,46,8,conj,food,food,1,Condition
doc1,1,11,element,element,NOUN,NN,56,3,nmod,development,development,1,Condition
doc1,1,12,of,of,ADP,IN,64,17,case,plan,plan,1,Condition
doc1,1,13,the,the,DET,DT,67,14,det,city,city,1,Condition
doc1,1,14,city,city,NOUN,NN,71,17,nmod,plan,plan,1,Condition
doc1,1,15,'s,'s,PRT,POS,75,14,case,city,city,1,
doc1,1,16,comprehensive,comprehensive,ADJ,JJ,78,17,amod,plan,plan,1,Condition
doc1,1,17,plan,plan,NOUN,NN,92,11,nmod,element,element,1,Condition
doc1,1,18,",",",",.,",",96,24,punct,provided,provide,1,
doc1,1,19,the,the,DET,DT,98,20,det,commission,commission,1,
doc1,1,20,commission,commission,NOUN,NN,102,24,nsubjpass,provided,provide,1,
doc1,1,21,shall,shall,VERB,MD,113,24,aux,provided,provide,1,Deontic
doc1,1,22,also,also,ADV,RB,119,24,advmod,provided,provide,1,
doc1,1,23,be,be,VERB,VB,124,24,auxpass,provided,provide,1,Aim
doc1,1,24,provided,provide,VERB,VBN,127,0,root,ROOT,ROOT,1,Aim
doc1,1,25,staff,staff,NOUN,NN,136,26,compound,support,support,1,Object
doc1,1,26,support,support,NOUN,NN,142,24,dobj,provided,provide,1,Object
doc1,1,27,as,as,ADV,RB,150,28,advmod,necessary,necessary,1,Condition
doc1,1,28,necessary,necessary,ADJ,JJ,153,24,advmod,provided,provide,1,Condition
doc1,1,29,through,through,ADP,IN,163,31,case,division,division,1,Condition
doc1,1,30,the,the,DET,DT,171,31,det,division,division,1,Condition
doc1,1,31,division,division,NOUN,NN,175,28,nmod,necessary,necessary,1,Attribute
doc1,1,32,of,of,ADP,IN,184,34,case,health,health,1,Attribute
doc1,1,33,public,public,ADJ,JJ,187,34,amod,health,health,1,Attribute
doc1,1,34,health,health,NOUN,NN,194,31,nmod,division,division,1,Attribute
doc1,1,35,.,.,.,.,200,24,punct,provided,provide,1,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,for,for,ADP,IN,0,3,case,operations,operation,1,Condition
doc1,1,2,the,the,DET,DT,4,3,det,operations,operation,1,Condition
doc1,1,3,operations,operation,NOUN,NNS,8,14,nmod,submitted,submit,1,Condition
doc1,1,4,of,of,ADP,IN,19,6,case,commission,commission,1,Condition
doc1,1,5,the,the,DET,DT,22,6,det,commission,commission,1,Condition
doc1,1,6,commission,commission,NOUN,NN,26,3,nmod,operations,operation,1,Condition
doc1,1,7,",",",",.,",",36,14,punct,submitted,submit,1,
doc1,1,8,an,a,DET,DT,38,11,det,budget,budget,1,Object
doc1,1,9,annual,annual,ADJ,JJ,41,11,amod,budget,budget,1,Object
doc1,1,10,proposed,proposed,ADJ,JJ,48,11,amod,budget,budget,1,Object
