id,sid,tid,word,lemma,upos,pos,cid,source,relation,word_source,lemma_source,sentiment,CodeType
doc1,1,16,committee,committee,NOUN,NN,96,8,nmod,given,give,1,Condition
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,and,and,CONJ,CC,1,0,root,ROOT,ROOT,1,
doc1,1,2,that,that,ADP,IN,5,1,dep,and,and,1,
doc1,1,3,a,a,DET,DT,10,5,det,report,report,1,Object
doc1,1,4,final,final,ADJ,JJ,12,5,amod,report,report,1,Object
doc1,1,5,report,report,NOUN,NN,18,2,dep,that,that,1,Object
doc1,1,6,with,with,ADP,IN,25,7,case,recommendations,recommendation,1,Object
doc1,1,7,recommendations,recommendation,NOUN,NNS,30,5,nmod,report,report,1,Object
doc1,1,8,for,for,ADP,IN,46,9,case,programs,program,1,Object
doc1,1,9,programs,program,NOUN,NNS,50,7,nmod,recommendations,recommendation,1,Object
doc1,1,10,and,and,CONJ,CC,59,9,cc,programs,program,1,Object
doc1,1,11,policies,policy,NOUN,NNS,63,7,nmod,recommendations,recommendation,1,Object
doc1,1,12,to,to,PRT,TO,72,13,mark,alleviate,alleviate,1,Object
doc1,1,13,alleviate,alleviate,VERB,VB,75,5,acl,report,report,1,Object
doc1,1,14,the,the,DET,DT,85,15,det,problem,problem,1,Object
doc1,1,15,problem,problem,NOUN,NN,89,17,nsubjpass,delivered,deliver,1,Object
doc1,1,16,be,be,VERB,VB,97,17,auxpass,delivered,deliver,1,Aim
doc1,1,17,delivered,deliver,VERB,VBN,100,13,ccomp,alleviate,alleviate,1,Aim
doc1,1,18,to,to,PRT,TO,110,21,case,projects,project,1,Condition
doc1,1,19,the,the,DET,DT,113,21,det,projects,project,1,Condition
doc1,1,20,special,special,ADJ,JJ,117,21,amod,projects,project,1,Condition
doc1,1,21,projects,project,NOUN,NNS,125,17,nmod,delivered,deliver,1,Condition
doc1,1,22,and,and,CONJ,CC,134,21,cc,projects,project,1,Condition
doc1,1,23,economic,economic,ADJ,JJ,138,25,amod,committee,committee,1,Condition
doc1,1,24,development,development,NOUN,NN,147,25,compound,committee,committee,1,Condition
doc1,1,25,committee,committee,NOUN,NN,159,17,nmod,delivered,deliver,1,Condition
doc1,1,26,by,by,ADP,IN,169,27,case,january,january,1,Condition
doc1,1,27,january,january,NOUN,NNP,172,17,nmod,delivered,deliver,1,Condition
doc1,1,28,31,31,NUM,CD,180,27,nummod,january,january,1,Condition
doc1,1,29,",",",",.,",",182,27,punct,january,january,1,
doc1,1,30,2008,2008,NUM,CD,184,27,nummod,january,january,1,Condition
doc1,1,31,.,.,.,.,188,1,punct,and,and,1,
