id,sid,tid,word,lemma,upos,pos,cid,source,relation,word_source,lemma_source,sentiment,CodeType
doc1,1,18,of,of,ADP,IN,97,19,case,camden,camden,3,Object
doc1,1,19,camden,camden,NOUN,NN,100,17,nmod,city,city,3,Object
doc1,1,20,.,.,.,.,106,9,punct,comprised,comprise,3,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,the,the,DET,DT,0,3,det,members,member,1,
doc1,1,2,nonvoting,nonvoting,ADJ,JJ,4,3,amod,members,member,1,Attribute
doc1,1,3,members,member,NOUN,NNS,14,9,nsubjpass,comprised,comprise,1,Attribute
doc1,1,4,of,of,ADP,IN,22,6,case,board,board,1,Attribute
doc1,1,5,the,the,DET,DT,25,6,det,board,board,1,Attribute
doc1,1,6,board,board,NOUN,NN,29,3,nmod,members,member,1,Attribute
doc1,1,7,shall,shall,VERB,MD,35,9,aux,comprised,comprise,1,Deontic
doc1,1,8,be,be,VERB,VB,41,9,auxpass,comprised,comprise,1,Aim
doc1,1,9,comprised,comprise,VERB,VBN,44,0,root,ROOT,ROOT,1,Aim
doc1,1,10,of,of,ADP,IN,54,11,case,employees,employee,1,Aim
doc1,1,11,employees,employee,NOUN,NNS,57,9,nmod,comprised,comprise,1,Object
doc1,1,12,and,and,CONJ,CC,67,11,cc,employees,employee,1,Object
doc1,1,13,officials,official,NOUN,NNS,71,9,nmod,comprised,comprise,1,Object
doc1,1,14,of,of,ADP,IN,81,16,case,city,city,1,Object
doc1,1,15,the,the,DET,DT,84,16,det,city,city,1,Object
doc1,1,16,city,city,NOUN,NN,88,11,nmod,employees,employee,1,Object
doc1,1,17,of,of,ADP,IN,93,18,case,camden,camden,1,Object
doc1,1,18,camden,camden,NOUN,NN,96,16,nmod,city,city,1,Object
doc1,1,19,and,and,CONJ,CC,103,18,cc,camden,camden,1,Object
doc1,1,20,other,other,ADJ,JJ,107,21,amod,individuals,individual,1,Object
doc1,1,21,individuals,individual,NOUN,NNS,113,16,nmod,city,city,1,Object
doc1,1,22,who,who,PRON,WP,125,11,ref,employees,employee,1,Object
doc1,1,23,are,be,VERB,VBP,129,11,acl,employees,employee,1,Object
doc1,1,24,to,to,PRT,TO,133,25,mark,serve,serve,1,Object
doc1,1,25,serve,serve,VERB,VB,136,23,xcomp,are,be,1,Object
doc1,1,26,in,in,ADP,IN,142,29,case,capacity,capacity,1,Object
doc1,1,27,an,a,DET,DT,145,29,det,capacity,capacity,1,Object
doc1,1,28,advisory,advisory,ADJ,JJ,148,29,amod,capacity,capacity,1,Object
doc1,1,29,capacity,capacity,NOUN,NN,157,25,nmod,serve,serve,1,Object
doc1,1,30,to,to,PRT,TO,166,32,case,board,board,1,Object
doc1,1,31,the,the,DET,DT,169,32,det,board,board,1,Object
doc1,1,32,board,board,NOUN,NN,173,29,nmod,capacity,capacity,1,Object
doc1,1,33,.,.,.,.,178,9,punct,comprised,comprise,1,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,2,
doc1,1,1,the,the,DET,DT,0,2,det,board,board,2,
doc1,1,2,board,board,NOUN,NN,4,4,nsubj,consist,consist,2,Attribute
doc1,1,3,shall,shall,VERB,MD,10,4,aux,consist,consist,2,Deontic
doc1,1,4,consist,consist,VERB,VB,16,0,root,ROOT,ROOT,2,Aim
doc1,1,5,of,of,ADP,IN,24,8,case,members,member,2,Aim
doc1,1,6,five,five,NUM,CD,27,8,nummod,members,member,2,Object
doc1,1,7,voting,voting,NOUN,NN,32,8,compound,members,member,2,Object
doc1,1,8,members,member,NOUN,NNS,39,4,nmod,consist,consist,2,Object
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,2,
doc1,1,1,...,...,.,:,0,5,punct,appointed,appoint,2,
doc1,1,2,who,who,PRON,WP,3,5,nsubjpass,appointed,appoint,2,
doc1,1,3,shall,shall,VERB,MD,7,5,aux,appointed,appoint,2,Deontic
doc1,1,4,be,be,VERB,VB,13,5,auxpass,appointed,appoint,2,Aim
doc1,1,5,appointed,appoint,VERB,VBN,16,0,root,ROOT,ROOT,2,Aim
doc1,1,6,by,by,ADP,IN,26,9,case,vote,vote,2,Condition
doc1,1,7,a,a,DET,DT,29,9,det,vote,vote,2,Condition
doc1,1,8,majority,majority,NOUN,NN,31,9,compound,vote,vote,2,Condition
doc1,1,9,vote,vote,NOUN,NN,40,5,nmod,appointed,appoint,2,Condition
doc1,1,10,of,of,ADP,IN,45,13,case,council,council,2,Condition
doc1,1,11,the,the,DET,DT,48,13,det,council,council,2,Condition
doc1,1,12,city,city,NOUN,NN,52,13,compound,council,council,2,Condition
doc1,1,13,council,council,NOUN,NN,57,9,nmod,vote,vote,2,Condition
doc1,1,14,of,of,ADP,IN,65,16,case,city,city,2,Condition
doc1,1,15,the,the,DET,DT,68,16,det,city,city,2,Condition
doc1,1,16,city,city,NOUN,NN,72,13,nmod,council,council,2,Condition
doc1,1,17,of,of,ADP,IN,77,18,case,camden,camden,2,Condition
doc1,1,18,camden,camden,NOUN,NN,80,16,nmod,city,city,2,Condition
doc1,1,19,.,.,.,.,86,5,punct,appointed,appoint,2,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,2,
doc1,1,1,the,the,DET,DT,0,3,det,council,council,2,
doc1,1,2,city,city,NOUN,NN,4,3,compound,council,council,2,Attribute
doc1,1,3,council,council,NOUN,NN,9,5,nsubj,select,select,2,Attribute
doc1,1,4,shall,shall,VERB,MD,17,5,aux,select,select,2,Deontic
doc1,1,5,select,select,VERB,VB,23,0,root,ROOT,ROOT,2,Aim
doc1,1,6,the,the,DET,DT,30,7,det,members,member,2,Object
doc1,1,7,members,member,NOUN,NNS,34,5,dobj,select,select,2,Object
doc1,1,8,of,of,ADP,IN,42,10,case,board,board,2,Object
doc1,1,9,the,the,DET,DT,45,10,det,board,board,2,Object
doc1,1,10,board,board,NOUN,NN,49,7,nmod,members,member,2,Object
doc1,1,11,from,from,ADP,IN,55,13,case,list,list,2,Condition
doc1,1,12,a,a,DET,DT,60,13,det,list,list,2,Condition
doc1,1,13,list,list,NOUN,NN,62,5,nmod,select,select,2,Condition
doc1,1,14,of,of,ADP,IN,67,16,case,candidates,candidate,2,Condition
doc1,1,15,individual,individual,ADJ,JJ,70,16,amod,candidates,candidate,2,Condition
doc1,1,16,candidates,candidate,NOUN,NNS,81,13,nmod,list,list,2,Condition
doc1,1,17,agreed,agree,VERB,VBD,92,13,acl,list,list,2,Condition
doc1,1,18,upon,upon,ADP,IN,99,17,nmod,agreed,agree,2,Condition
doc1,1,19,by,by,ADP,IN,104,22,case,council,council,2,Condition
doc1,1,20,the,the,DET,DT,107,22,det,council,council,2,Condition
doc1,1,21,city,city,NOUN,NN,111,22,compound,council,council,2,Condition
doc1,1,22,council,council,NOUN,NN,116,17,nmod,agreed,agree,2,Condition
doc1,1,23,of,of,ADP,IN,124,25,case,city,city,2,Condition
doc1,1,24,the,the,DET,DT,127,25,det,city,city,2,Condition
doc1,1,25,city,city,NOUN,NN,131,22,nmod,council,council,2,Condition
doc1,1,26,of,of,ADP,IN,136,27,case,camden,camden,2,Condition
doc1,1,27,camden,camden,NOUN,NN,139,25,nmod,city,city,2,Condition
doc1,1,28,.,.,.,.,145,5,punct,select,select,2,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,2,
doc1,1,1,the,the,DET,DT,0,2,det,board,board,2,
doc1,1,2,board,board,NOUN,NN,4,4,nsubj,consist,consist,2,Attribute
doc1,1,3,shall,shall,VERB,MD,10,4,aux,consist,consist,2,Deontic
doc1,1,4,consist,consist,VERB,VB,16,0,root,ROOT,ROOT,2,Aim
doc1,1,5,of,of,ADP,IN,24,8,case,members,member,2,Aim
doc1,1,6,three,three,NUM,CD,27,8,nummod,members,member,2,Object
doc1,1,7,nonvoting,nonvoting,ADJ,JJ,33,8,amod,members,member,2,Object
doc1,1,8,members,member,NOUN,NNS,43,4,nmod,consist,consist,2,Object
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,2,
doc1,1,1,...,...,.,:,0,5,punct,appointed,appoint,2,
doc1,1,2,who,who,PRON,WP,3,5,nsubjpass,appointed,appoint,2,
doc1,1,3,shall,shall,VERB,MD,7,5,aux,appointed,appoint,2,Deontic
doc1,1,4,be,be,VERB,VB,13,5,auxpass,appointed,appoint,2,Aim
doc1,1,5,appointed,appoint,VERB,VBN,16,0,root,ROOT,ROOT,2,Aim
doc1,1,6,by,by,ADP,IN,26,9,case,council,council,2,Object
doc1,1,7,the,the,DET,DT,29,9,det,council,council,2,Object
doc1,1,8,city,city,NOUN,NN,33,9,compound,council,council,2,Object
doc1,1,9,council,council,NOUN,NN,38,5,nmod,appointed,appoint,2,Object
doc1,1,10,of,of,ADP,IN,46,12,case,city,city,2,Object
doc1,1,11,the,the,DET,DT,49,12,det,city,city,2,Object
doc1,1,12,city,city,NOUN,NN,53,9,nmod,council,council,2,Object
doc1,1,13,of,of,ADP,IN,58,14,case,camden,camden,2,Object
doc1,1,14,camden,camden,NOUN,NN,61,12,nmod,city,city,2,Object
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,2,
doc1,1,1,...,...,.,:,0,0,root,ROOT,ROOT,2,
doc1,1,2,wherein,wherein,ADV,WRB,3,9,advmod,member,member,2,
doc1,1,3,one,one,NUM,CD,11,5,nummod,member,member,2,
doc1,1,4,such,such,ADJ,JJ,15,5,amod,member,member,2,
doc1,1,5,member,member,NOUN,NN,20,9,nsubj,member,member,2,Object
doc1,1,6,shall,shall,VERB,MD,27,9,aux,member,member,2,Deontic
doc1,1,7,be,be,VERB,VB,33,9,cop,member,member,2,
doc1,1,8,a,a,DET,DT,36,9,det,member,member,2,Object
doc1,1,9,member,member,NOUN,NN,38,1,root,...,...,2,Object
doc1,1,10,of,of,ADP,IN,45,12,case,council,council,2,Object
doc1,1,11,city,city,NOUN,NN,48,12,compound,council,council,2,Object
doc1,1,12,council,council,NOUN,NN,53,9,nmod,member,member,2,Object
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,...,...,.,:,0,8,punct,designated,designate,1,
doc1,1,2,and,and,CONJ,CC,3,8,cc,designated,designate,1,
doc1,1,3,two,two,NUM,CD,7,5,nummod,members,member,1,Object
doc1,1,4,such,such,ADJ,JJ,11,5,amod,members,member,1,Object
doc1,1,5,members,member,NOUN,NNS,16,8,nsubjpass,designated,designate,1,Object
doc1,1,6,shall,shall,VERB,MD,24,8,aux,designated,designate,1,Deontic
doc1,1,7,be,be,VERB,VB,30,8,auxpass,designated,designate,1,Aim
doc1,1,8,designated,designate,VERB,VBN,33,0,root,ROOT,ROOT,1,Aim
doc1,1,9,by,by,ADP,IN,44,11,case,mayor,mayor,1,
doc1,1,10,the,the,DET,DT,47,11,det,mayor,mayor,1,
doc1,1,11,mayor,mayor,NOUN,NN,51,8,nmod,designated,designate,1,Attribute
doc1,1,12,",",",",.,",",56,11,punct,mayor,mayor,1,
doc1,1,13,not,not,ADV,RB,58,14,neg,excluding,exclude,1,Condition
doc1,1,14,excluding,exclude,VERB,VBG,62,11,acl,mayor,mayor,1,Condition
doc1,1,15,employees,employee,NOUN,NNS,72,14,dobj,excluding,exclude,1,Condition
doc1,1,16,or,or,CONJ,CC,82,15,cc,employees,employee,1,Condition
doc1,1,17,officials,official,NOUN,NNS,85,14,dobj,excluding,exclude,1,Condition
doc1,1,18,of,of,ADP,IN,95,20,case,city,city,1,Condition
doc1,1,19,the,the,DET,DT,98,20,det,city,city,1,Condition
doc1,1,20,city,city,NOUN,NN,102,15,nmod,employees,employee,1,Condition
doc1,1,21,of,of,ADP,IN,107,22,case,camden,camden,1,Condition
doc1,1,22,camden,camden,NOUN,NN,110,20,nmod,city,city,1,Condition
doc1,1,23,.,.,.,.,116,8,punct,designated,designate,1,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,2,
doc1,1,1,the,the,DET,DT,0,3,det,chairperson,chairperson,2,
doc1,1,2,board,board,NOUN,NN,4,3,compound,chairperson,chairperson,2,Attribute
doc1,1,3,chairperson,chairperson,NOUN,NN,10,6,nsubjpass,appointed,appoint,2,Attribute
doc1,1,4,shall,shall,VERB,MD,22,6,aux,appointed,appoint,2,Deontic
doc1,1,5,be,be,VERB,VB,28,6,auxpass,appointed,appoint,2,Aim
doc1,1,6,appointed,appoint,VERB,VBN,31,0,root,ROOT,ROOT,2,Aim
doc1,1,7,by,by,ADP,IN,41,10,case,vote,vote,2,Object
doc1,1,8,a,a,DET,DT,44,10,det,vote,vote,2,
doc1,1,9,majority,majority,NOUN,NN,46,10,compound,vote,vote,2,
doc1,1,10,vote,vote,NOUN,NN,55,6,nmod,appointed,appoint,2,
doc1,1,11,of,of,ADP,IN,60,14,case,members,member,2,Object
doc1,1,12,the,the,DET,DT,63,14,det,members,member,2,Object
doc1,1,13,board,board,NOUN,NN,67,14,compound,members,member,2,Object
doc1,1,14,members,member,NOUN,NNS,73,10,nmod,vote,vote,2,Object
doc1,1,15,.,.,.,.,80,6,punct,appointed,appoint,2,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,3,
doc1,1,1,the,the,DET,DT,0,2,det,terms,term,3,
doc1,1,2,terms,term,NOUN,NNS,4,14,nsubj,years,year,3,Object
doc1,1,3,of,of,ADP,IN,10,5,case,voting,voting,3,
doc1,1,4,both,both,DET,DT,13,5,cc,voting,voting,3,
doc1,1,5,voting,voting,NOUN,NN,18,2,nmod,terms,term,3,Attribute
doc1,1,6,and,and,CONJ,CC,25,5,cc,voting,voting,3,Attribute
doc1,1,7,nonvoting,nonvoting,ADJ,JJ,29,9,amod,members,member,3,Attribute
doc1,1,8,board,board,NOUN,NN,39,9,compound,members,member,3,Attribute
doc1,1,9,members,member,NOUN,NNS,45,2,nmod,terms,term,3,Attribute
doc1,1,10,shall,shall,VERB,MD,53,14,aux,years,year,3,Deontic
doc1,1,11,be,be,VERB,VB,59,14,cop,years,year,3,Aim
doc1,1,12,for,for,ADP,IN,62,14,case,years,year,3,
doc1,1,13,two,two,NUM,CD,66,14,nummod,years,year,3,Object
doc1,1,14,years,year,NOUN,NNS,70,0,root,ROOT,ROOT,3,Object
doc1,1,15,.,.,.,.,75,14,punct,years,year,3,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,the,the,DET,DT,0,3,det,appointments,appointment,1,
doc1,1,2,initial,initial,ADJ,JJ,4,3,amod,appointments,appointment,1,Condition
doc1,1,3,appointments,appointment,NOUN,NNS,12,9,nsubjpass,staggered,stagger,1,Condition
doc1,1,4,to,to,PRT,TO,25,6,case,board,board,1,
doc1,1,5,the,the,DET,DT,28,6,det,board,board,1,
doc1,1,6,board,board,NOUN,NN,32,3,nmod,appointments,appointment,1,Attribute
doc1,1,7,shall,shall,VERB,MD,38,9,aux,staggered,stagger,1,Deontic
doc1,1,8,be,be,VERB,VB,44,9,auxpass,staggered,stagger,1,Aim
doc1,1,9,staggered,stagger,VERB,VBN,47,0,root,ROOT,ROOT,1,Object
doc1,1,10,whereby,whereby,ADV,WRB,57,16,advmod,serve,serve,1,Condition
doc1,1,11,half,2-Jan,NUM,CD,65,16,nsubj,serve,serve,1,Condition
doc1,1,12,of,of,ADP,IN,69,14,case,members,member,1,Condition
doc1,1,13,the,the,DET,DT,72,14,det,members,member,1,Condition
doc1,1,14,members,member,NOUN,NNS,76,11,nmod,2-Jan,2-Jan,1,Condition
doc1,1,15,shall,shall,VERB,MD,84,16,aux,serve,serve,1,Deontic
doc1,1,16,serve,serve,VERB,VB,90,25,csubj,serve,serve,1,Condition
doc1,1,17,one-year,one-year,ADJ,JJ,96,18,amod,terms,term,1,Condition
doc1,1,18,terms,term,NOUN,NNS,105,16,dobj,serve,serve,1,Object
doc1,1,19,and,and,CONJ,CC,111,18,cc,terms,term,1,Condition
doc1,1,20,half,2-Jan,NUM,CD,115,16,dobj,serve,serve,1,Condition
doc1,1,21,of,of,ADP,IN,119,23,case,members,member,1,Condition
doc1,1,22,the,the,DET,DT,122,23,det,members,member,1,Condition
doc1,1,23,members,member,NOUN,NNS,126,18,nmod,terms,term,1,Condition
doc1,1,24,shall,shall,VERB,MD,134,25,aux,serve,serve,1,Deontic
doc1,1,25,serve,serve,VERB,VB,140,9,ccomp,staggered,stagger,1,Condition
doc1,1,26,two-year,two-year,ADJ,JJ,146,27,amod,terms,term,1,Condition
doc1,1,27,terms,term,NOUN,NNS,155,25,dobj,serve,serve,1,Object
doc1,1,28,.,.,.,.,160,9,punct,staggered,stagger,1,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,2,
doc1,1,1,the,the,DET,DT,0,2,det,terms,term,2,Object
doc1,1,2,terms,term,NOUN,NNS,4,9,nsubjpass,designated,designate,2,Object
doc1,1,3,of,of,ADP,IN,10,6,case,appointments,appointment,2,Object
doc1,1,4,the,the,DET,DT,13,6,det,appointments,appointment,2,Object
doc1,1,5,initial,initial,ADJ,JJ,17,6,amod,appointments,appointment,2,Object
doc1,1,6,appointments,appointment,NOUN,NNS,25,2,nmod,terms,term,2,Object
doc1,1,7,shall,shall,VERB,MD,38,9,aux,designated,designate,2,Deontic
doc1,1,8,be,be,VERB,VB,44,9,auxpass,designated,designate,2,Aim
doc1,1,9,designated,designate,VERB,VBN,47,0,root,ROOT,ROOT,2,Aim
doc1,1,10,by,by,ADP,IN,58,12,case,council,council,2,
doc1,1,11,city,city,NOUN,NN,61,12,compound,council,council,2,Attribute
doc1,1,12,council,council,NOUN,NN,66,9,nmod,designated,designate,2,Attribute
doc1,1,13,.,.,.,.,73,9,punct,designated,designate,2,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,the,the,DET,DT,0,2,det,board,board,1,
doc1,1,2,board,board,NOUN,NN,4,4,nsubj,advise,advise,1,Attribute
doc1,1,3,shall,shall,VERB,MD,10,4,aux,advise,advise,1,Deontic
doc1,1,4,advise,advise,VERB,VB,16,0,root,ROOT,ROOT,1,Aim
doc1,1,5,the,the,DET,DT,23,7,det,council,council,1,
doc1,1,6,city,city,NOUN,NN,27,7,compound,council,council,1,Object
doc1,1,7,council,council,NOUN,NN,32,4,dobj,advise,advise,1,Object
doc1,1,8,on,on,ADP,IN,40,11,case,matters,matter,1,Condition
doc1,1,9,the,the,DET,DT,43,11,det,matters,matter,1,Condition
doc1,1,10,following,follow,VERB,VBG,47,11,amod,matters,matter,1,Condition
doc1,1,11,matters,matter,NOUN,NNS,57,4,nmod,advise,advise,1,
doc1,1,12,:,:,.,:,64,4,punct,advise,advise,1,
doc1,1,13,a.,a.,VERB,VB,66,4,parataxis,advise,advise,1,Condition
doc1,1,14,the,the,DET,DT,69,15,det,building,building,1,Condition
doc1,1,15,building,building,NOUN,NN,73,13,dobj,a.,a.,1,Condition
doc1,1,16,of,of,ADP,IN,82,25,case,systems,system,1,Condition
doc1,1,17,strong,strong,ADJ,JJ,85,25,amod,systems,system,1,Condition
doc1,1,18,",",",",.,",",91,17,punct,strong,strong,1,
doc1,1,19,sustainable,sustainable,ADJ,JJ,93,17,conj,strong,strong,1,Condition
doc1,1,20,",",",",.,",",104,17,punct,strong,strong,1,
doc1,1,21,local,local,ADJ,JJ,106,17,conj,strong,strong,1,Condition
doc1,1,22,and,and,CONJ,CC,112,17,cc,strong,strong,1,Condition
doc1,1,23,regional,regional,ADJ,JJ,116,17,conj,strong,strong,1,Condition
doc1,1,24,food,food,NOUN,NN,125,25,compound,systems,system,1,Condition
doc1,1,25,systems,system,NOUN,NNS,130,15,nmod,building,building,1,Condition
doc1,1,26,that,that,DET,WDT,138,25,ref,systems,system,1,Condition
doc1,1,27,ensure,ensure,VERB,VBP,143,25,acl,systems,system,1,Condition
doc1,1,28,camden,camden,NOUN,NN,150,30,nmod,communities,community,1,Condition
doc1,1,29,'s,'s,PRT,POS,156,28,case,camden,camden,1,
doc1,1,30,communities,community,NOUN,NNS,159,32,nmod,access,access,1,Condition
doc1,1,31,',',PRT,POS,170,30,case,communities,community,1,
doc1,1,32,access,access,NOUN,NN,172,27,dobj,ensure,ensure,1,Condition
doc1,1,33,to,to,PRT,TO,179,41,case,food,food,1,Condition
doc1,1,34,affordable,affordable,ADJ,JJ,182,41,amod,food,food,1,Condition
doc1,1,35,",",",",.,",",192,34,punct,affordable,affordable,1,
doc1,1,36,nutritious,nutritious,ADJ,JJ,194,34,conj,affordable,affordable,1,Condition
doc1,1,37,",",",",.,",",204,34,punct,affordable,affordable,1,
doc1,1,38,and,and,CONJ,CC,206,34,cc,affordable,affordable,1,Condition
doc1,1,39,culturally,culturally,ADV,RB,210,40,advmod,appropriate,appropriate,1,Condition
doc1,1,40,appropriate,appropriate,ADJ,JJ,221,34,conj,affordable,affordable,1,Condition
doc1,1,41,food,food,NOUN,NN,233,32,nmod,access,access,1,Condition
doc1,1,42,for,for,ADP,IN,238,43,case,all,all,1,Condition
doc1,1,43,all,all,DET,DT,242,32,nmod,access,access,1,Condition
doc1,1,44,of,of,ADP,IN,246,47,case,residents,resident,1,Condition
doc1,1,45,camden,camden,NOUN,NN,249,47,nmod,residents,resident,1,Condition
doc1,1,46,'s,'s,PRT,POS,255,45,case,camden,camden,1,
doc1,1,47,residents,resident,NOUN,NNS,258,43,nmod,all,all,1,Condition
doc1,1,48,at,at,ADP,IN,268,50,case,times,time,1,Condition
doc1,1,49,all,all,DET,DT,271,50,det,times,time,1,Condition
doc1,1,50,times,time,NOUN,NNS,275,27,nmod,ensure,ensure,1,
doc1,1,51,.,.,.,.,280,4,punct,advise,advise,1,
doc1,2,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,3,
doc1,2,1,b.,b.,VERB,VB,283,0,root,ROOT,ROOT,3,Condition
doc1,2,2,the,the,DET,DT,286,3,det,development,development,3,Condition
doc1,2,3,development,development,NOUN,NN,290,1,dobj,b.,b.,3,Condition
doc1,2,4,of,of,ADP,IN,302,5,case,self-reliance,self-reliance,3,Condition
doc1,2,5,self-reliance,self-reliance,NOUN,NN,305,3,nmod,development,development,3,Condition
doc1,2,6,amongst,amongst,ADP,IN,319,9,case,communities,community,3,Condition
doc1,2,7,all,all,DET,DT,327,9,det,communities,community,3,Condition
doc1,2,8,camden,camden,X,FW,331,9,compound,communities,community,3,Condition
doc1,2,9,communities,community,NOUN,NNS,338,1,nmod,b.,b.,3,Condition
doc1,2,10,in,in,ADP,IN,350,11,mark,obtaining,obtain,3,Condition
doc1,2,11,obtaining,obtain,VERB,VBG,353,9,acl,communities,community,3,Condition
doc1,2,12,their,they,PRON,PRP$,363,13,nmod,food,food,3,Condition
doc1,2,13,food,food,NOUN,NN,369,11,dobj,obtaining,obtain,3,Condition
doc1,2,14,and,and,CONJ,CC,374,1,cc,b.,b.,3,Condition
doc1,2,15,to,to,PRT,TO,378,16,mark,create,create,3,Condition
doc1,2,16,create,create,VERB,VB,381,1,conj,b.,b.,3,Condition
doc1,2,17,a,a,DET,DT,388,18,det,system,system,3,Condition
doc1,2,18,system,system,NOUN,NN,390,16,dobj,create,create,3,Condition
doc1,2,19,of,of,ADP,IN,397,20,case,growing,grow,3,Condition
doc1,2,20,growing,grow,VERB,VBG,400,18,nmod,system,system,3,Condition
doc1,2,21,",",",",.,",",407,20,punct,growing,grow,3,
doc1,2,22,manufacturing,manufacturing,NOUN,NN,409,18,nmod,system,system,3,Condition
doc1,2,23,",",",",.,",",422,20,punct,growing,grow,3,
doc1,2,24,processing,processing,NOUN,NN,424,18,nmod,system,system,3,Condition
doc1,2,25,",",",",.,",",434,20,punct,growing,grow,3,
doc1,2,26,making,make,VERB,VBG,436,18,nmod,system,system,3,Condition
doc1,2,27,available,available,ADJ,JJ,443,26,xcomp,making,make,3,Condition
doc1,2,28,",",",",.,",",452,20,punct,growing,grow,3,
doc1,2,29,and,and,CONJ,CC,454,20,cc,growing,grow,3,Condition
doc1,2,30,selling,sell,VERB,VBG,458,18,nmod,system,system,3,Condition
doc1,2,31,food,food,NOUN,NN,466,30,dobj,selling,sell,3,Condition
doc1,2,32,that,that,DET,WDT,471,31,ref,food,food,3,Condition
doc1,2,33,is,be,VERB,VBZ,476,37,auxpass,based,base,3,Condition
doc1,2,34,locally,locally,ADV,RB,479,35,advmod,and,and,3,Condition
doc1,2,35,and,and,CONJ,CC,487,37,advmod,based,base,3,Condition
doc1,2,36,regionally,regionally,ADV,RB,491,35,advmod,and,and,3,Condition
doc1,2,37,based,base,VERB,VBN,502,31,acl,food,food,3,Condition
doc1,2,38,and,and,CONJ,CC,508,37,cc,based,base,3,Condition
doc1,2,39,grounded,ground,VERB,VBN,512,31,acl,food,food,3,Condition
doc1,2,40,in,in,ADP,IN,521,42,case,principles,principle,3,Condition
