id,sid,tid,word,lemma,upos,pos,cid,source,relation,word_source,lemma_source,sentiment,CodeType
doc1,1,36,those,those,DET,DT,201,9,dobj,integrate,integrate,1,Condition
doc1,1,37,in,in,ADP,IN,207,38,case,need,need,1,Condition
doc1,1,38,need,need,NOUN,NN,210,36,nmod,those,those,1,Condition
doc1,1,39,.,.,.,.,214,7,punct,be,be,1,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,3,
doc1,1,1,the,the,DET,DT,0,2,det,goals,goal,3,
doc1,1,2,goals,goal,NOUN,NNS,4,15,nsubj,ensure,ensure,3,Object
doc1,1,3,to,to,PRT,TO,10,5,mark,accomplished,accomplish,3,Object
doc1,1,4,be,be,VERB,VB,13,5,auxpass,accomplished,accomplish,3,Aim
doc1,1,5,accomplished,accomplish,VERB,VBN,16,2,acl,goals,goal,3,Aim
doc1,1,6,by,by,ADP,IN,29,8,case,policy,policy,3,Condition
doc1,1,7,the,the,DET,DT,32,8,det,policy,policy,3,Condition
doc1,1,8,policy,policy,NOUN,NN,36,5,nmod,accomplished,accomplish,3,Condition
doc1,1,9,are,be,VERB,VBP,43,15,cop,ensure,ensure,3,
doc1,1,10,:,:,.,:,46,15,punct,ensure,ensure,3,
doc1,1,11,-LRB-,-lrb-,.,-LRB-,48,12,punct,1,1,3,
doc1,1,12,1,1,X,LS,49,15,dep,ensure,ensure,3,
doc1,1,13,-RRB-,-rrb-,.,-RRB-,50,12,punct,1,1,3,
doc1,1,14,to,to,PRT,TO,52,15,mark,ensure,ensure,3,Object
doc1,1,15,ensure,ensure,VERB,VB,55,0,root,ROOT,ROOT,3,Object
doc1,1,16,that,that,ADP,IN,62,26,mark,available,available,3,Object
doc1,1,17,a,a,DET,DT,67,19,det,variety,variety,3,Object
doc1,1,18,wide,wide,ADJ,JJ,69,19,amod,variety,variety,3,Object
doc1,1,19,variety,variety,NOUN,NN,74,26,nsubj,available,available,3,Object
doc1,1,20,of,of,ADP,IN,82,24,case,food,food,3,Object
doc1,1,21,safe,safe,ADJ,JJ,85,24,amod,food,food,3,Object
doc1,1,22,and,and,CONJ,CC,90,21,cc,safe,safe,3,Object
doc1,1,23,nutritious,nutritious,ADJ,JJ,94,21,conj,safe,safe,3,Object
doc1,1,24,food,food,NOUN,NN,105,19,nmod,variety,variety,3,Object
doc1,1,25,is,be,VERB,VBZ,110,26,cop,available,available,3,Object
doc1,1,26,available,available,ADJ,JJ,113,15,ccomp,ensure,ensure,3,Object
doc1,1,27,for,for,ADP,IN,123,29,case,residents,resident,3,Object
doc1,1,28,city,city,NOUN,NN,127,29,compound,residents,resident,3,Object
doc1,1,29,residents,resident,NOUN,NNS,132,26,nmod,available,available,3,Object
doc1,1,30,;,;,.,:,141,15,punct,ensure,ensure,3,
doc1,1,31,-LRB-,-lrb-,.,-LRB-,143,32,punct,2,2,3,
doc1,1,32,2,2,X,LS,144,35,dep,ensure,ensure,3,
doc1,1,33,-RRB-,-rrb-,.,-RRB-,145,32,punct,2,2,3,
doc1,1,34,to,to,PRT,TO,147,35,mark,ensure,ensure,3,Object
doc1,1,35,ensure,ensure,VERB,VB,150,15,conj,ensure,ensure,3,Object
doc1,1,36,that,that,ADP,IN,157,46,mark,limited,limit,3,Object
doc1,1,37,access,access,NOUN,NN,162,46,nsubjpass,limited,limit,3,Object
doc1,1,38,to,to,PRT,TO,169,43,case,food,food,3,Object
doc1,1,39,the,the,DET,DT,172,43,det,food,food,3,Object
doc1,1,40,safe,safe,ADJ,JJ,176,43,amod,food,food,3,Object
doc1,1,41,and,and,CONJ,CC,181,40,cc,safe,safe,3,Object
doc1,1,42,nutritious,nutritious,ADJ,JJ,185,40,conj,safe,safe,3,Object
doc1,1,43,food,food,NOUN,NN,196,37,nmod,access,access,3,Object
doc1,1,44,is,be,VERB,VBZ,201,46,auxpass,limited,limit,3,Object
doc1,1,45,not,not,ADV,RB,204,46,neg,limited,limit,3,Object
doc1,1,46,limited,limit,VERB,VBN,208,35,ccomp,ensure,ensure,3,Object
doc1,1,47,by,by,ADP,IN,216,49,case,status,status,3,Object
doc1,1,48,economic,economic,ADJ,JJ,219,49,amod,status,status,3,Object
doc1,1,49,status,status,NOUN,NN,228,46,nmod,limited,limit,3,Object
doc1,1,50,",",",",.,",",234,49,punct,status,status,3,
doc1,1,51,location,location,NOUN,NN,236,46,nmod,limited,limit,3,Object
doc1,1,52,or,or,CONJ,CC,245,49,cc,status,status,3,Object
doc1,1,53,other,other,ADJ,JJ,248,54,amod,factors,factor,3,Object
doc1,1,54,factors,factor,NOUN,NNS,254,46,nmod,limited,limit,3,Object
doc1,1,55,beyond,beyond,ADP,IN,262,59,case,control,control,3,Object
doc1,1,56,a,a,DET,DT,269,57,det,resident,resident,3,Object
doc1,1,57,resident,resident,NOUN,NN,271,59,nmod,control,control,3,Object
doc1,1,58,'s,'s,PRT,POS,279,57,case,resident,resident,3,
doc1,1,59,control,control,NOUN,NN,282,54,nmod,factors,factor,3,Object
doc1,1,60,;,;,.,:,289,15,punct,ensure,ensure,3,
doc1,1,61,and,and,CONJ,CC,291,15,cc,ensure,ensure,3,
doc1,1,62,-LRB-,-lrb-,.,-LRB-,295,63,punct,3,3,3,
doc1,1,63,3,3,X,LS,296,66,dep,ensure,ensure,3,
doc1,1,64,-RRB-,-rrb-,.,-RRB-,297,63,punct,3,3,3,
doc1,1,65,to,to,PRT,TO,299,66,mark,ensure,ensure,3,Object
doc1,1,66,ensure,ensure,VERB,VB,302,15,conj,ensure,ensure,3,Object
doc1,1,67,that,that,ADP,IN,309,75,mark,remains,remain,3,Object
doc1,1,68,the,the,DET,DT,314,69,det,price,price,3,Object
doc1,1,69,price,price,NOUN,NN,318,75,nsubj,remains,remain,3,Object
doc1,1,70,of,of,ADP,IN,324,71,case,food,food,3,Object
doc1,1,71,food,food,NOUN,NN,327,69,nmod,price,price,3,Object
doc1,1,72,in,in,ADP,IN,332,74,case,city,city,3,Object
doc1,1,73,the,the,DET,DT,335,74,det,city,city,3,Object
doc1,1,74,city,city,NOUN,NN,339,69,nmod,price,price,3,Object
doc1,1,75,remains,remain,VERB,VBZ,344,66,ccomp,ensure,ensure,3,Object
doc1,1,76,reasonably,reasonably,ADV,RB,352,81,advmod,price,price,3,Object
doc1,1,77,close,close,ADJ,JJ,363,81,case,price,price,3,Object
doc1,1,78,to,to,PRT,TO,369,77,mwe,close,close,3,Object
doc1,1,79,the,the,DET,DT,372,81,det,price,price,3,Object
doc1,1,80,average,average,ADJ,JJ,376,81,amod,price,price,3,Object
doc1,1,81,price,price,NOUN,NN,384,75,nmod,remains,remain,3,Object
doc1,1,82,existing,exist,VERB,VBG,390,81,acl,price,price,3,Object
doc1,1,83,in,in,ADP,IN,399,85,case,balance,balance,3,Object
doc1,1,84,the,the,DET,DT,402,85,det,balance,balance,3,Object
doc1,1,85,balance,balance,NOUN,NN,406,82,nmod,existing,exist,3,Object
doc1,1,86,of,of,ADP,IN,414,88,case,state,state,3,Object
doc1,1,87,the,the,DET,DT,417,88,det,state,state,3,Object
doc1,1,88,state,state,NOUN,NN,421,85,nmod,balance,balance,3,Object
doc1,1,89,.,.,.,.,426,15,punct,ensure,ensure,3,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,2,
doc1,1,1,-LSB-,-lsb-,.,-LRB-,0,6,punct,implemented,implement,2,
doc1,1,2,the,the,DET,DT,1,3,det,policy,policy,2,Object
doc1,1,3,policy,policy,NOUN,NN,5,6,nsubjpass,implemented,implement,2,Object
doc1,1,4,shall,shall,VERB,MD,12,6,aux,implemented,implement,2,Deontic
doc1,1,5,be,be,VERB,VB,18,6,auxpass,implemented,implement,2,Aim
doc1,1,6,implemented,implement,VERB,VBN,21,0,root,ROOT,ROOT,2,Aim
doc1,1,7,by,by,ADP,IN,33,9,case,city,city,2,
doc1,1,8,the,the,DET,DT,36,9,det,city,city,2,Attribute
doc1,1,9,city,city,NOUN,NN,40,6,nmod,implemented,implement,2,Attribute
doc1,1,10,as,as,ADP,IN,45,11,mark,follows,follow,2,Condition
doc1,1,11,follows,follow,VERB,VBZ,48,6,advcl,implemented,implement,2,Condition
doc1,1,12,-RSB-,-rsb-,.,-RRB-,55,6,punct,implemented,implement,2,
doc1,1,13,:,:,.,:,56,6,punct,implemented,implement,2,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,in,in,ADP,IN,0,2,case,planning,planning,1,Condition
doc1,1,2,planning,planning,NOUN,NN,3,17,nmod,make,make,1,Condition
doc1,1,3,",",",",.,",",11,17,punct,make,make,1,
doc1,1,4,providing,provide,VERB,VBG,13,17,dep,make,make,1,Condition
doc1,1,5,",",",",.,",",22,17,punct,make,make,1,
doc1,1,6,coordinating,coordinate,VERB,VBG,24,17,advcl,make,make,1,Condition
doc1,1,7,and,and,CONJ,CC,37,6,cc,coordinating,coordinate,1,Condition
doc1,1,8,regulating,regulate,VERB,VBG,41,6,conj,coordinating,coordinate,1,Condition
doc1,1,9,transportation,transportation,NOUN,NN,52,6,dobj,coordinating,coordinate,1,Condition
doc1,1,10,within,within,ADP,IN,67,12,case,city,city,1,Condition
doc1,1,11,the,the,DET,DT,74,12,det,city,city,1,Condition
doc1,1,12,city,city,NOUN,NN,78,6,nmod,coordinating,coordinate,1,Condition
doc1,1,13,",",",",.,",",82,17,punct,make,make,1,
doc1,1,14,city,city,NOUN,NN,84,15,compound,agencies,agency,1,Attribute
doc1,1,15,agencies,agency,NOUN,NNS,89,17,nsubj,make,make,1,Attribute
doc1,1,16,shall,shall,VERB,MD,98,17,aux,make,make,1,Deontic
doc1,1,17,make,make,VERB,VB,104,0,root,ROOT,ROOT,1,Aim
doc1,1,18,the,the,DET,DT,109,19,det,facilitation,facilitation,1,Object
doc1,1,19,facilitation,facilitation,NOUN,NN,113,17,dobj,make,make,1,Object
doc1,1,20,of,of,ADP,IN,126,21,case,transportation,transportation,1,Object
doc1,1,21,transportation,transportation,NOUN,NN,129,19,nmod,facilitation,facilitation,1,Object
doc1,1,22,of,of,ADP,IN,144,23,case,food,food,1,Object
doc1,1,23,food,food,NOUN,NN,147,21,nmod,transportation,transportation,1,Object
doc1,1,24,to,to,PRT,TO,152,26,case,points,point,1,Object
doc1,1,25,distribution,distribution,NOUN,NN,155,26,compound,points,point,1,Object
doc1,1,26,points,point,NOUN,NNS,168,17,nmod,make,make,1,Object
doc1,1,27,and,and,CONJ,CC,175,26,cc,points,point,1,Object
doc1,1,28,ready,ready,ADJ,JJ,179,29,amod,access,access,1,Object
doc1,1,29,access,access,NOUN,NN,185,17,nmod,make,make,1,Object
doc1,1,30,to,to,PRT,TO,192,34,case,supply,supply,1,Object
doc1,1,31,a,a,DET,DT,195,34,det,supply,supply,1,Object
doc1,1,32,reasonable,reasonable,ADJ,JJ,197,34,amod,supply,supply,1,Object
doc1,1,33,food,food,NOUN,NN,208,34,compound,supply,supply,1,Object
doc1,1,34,supply,supply,NOUN,NN,213,29,nmod,access,access,1,Object
doc1,1,35,a,a,DET,DT,220,37,det,part,part,1,Object
doc1,1,36,principal,principal,ADJ,JJ,222,37,amod,part,part,1,Object
doc1,1,37,part,part,NOUN,NN,232,34,dep,supply,supply,1,Object
doc1,1,38,of,of,ADP,IN,237,41,case,action,action,1,Object
doc1,1,39,any,any,DET,DT,240,41,det,action,action,1,Object
doc1,1,40,such,such,ADJ,JJ,244,41,amod,action,action,1,Object
doc1,1,41,action,action,NOUN,NN,249,37,nmod,part,part,1,Object
doc1,1,42,.,.,.,.,255,17,punct,make,make,1,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,city,city,NOUN,NN,0,2,compound,agencies,agency,1,Attribute
doc1,1,2,agencies,agency,NOUN,NNS,5,15,nsubj,plan,plan,1,Attribute
doc1,1,3,and,and,CONJ,CC,14,2,cc,agencies,agency,1,Attribute
doc1,1,4,employees,employee,NOUN,NNS,18,2,conj,agencies,agency,1,Attribute
doc1,1,5,providing,provide,VERB,VBG,28,2,acl,agencies,agency,1,Attribute
doc1,1,6,food,food,NOUN,NN,38,5,dobj,providing,provide,1,Attribute
doc1,1,7,or,or,CONJ,CC,43,6,cc,food,food,1,Attribute
doc1,1,8,the,the,DET,DT,46,10,det,means,means,1,Attribute
doc1,1,9,financial,financial,ADJ,JJ,50,10,amod,means,means,1,Attribute
doc1,1,10,means,means,NOUN,NNS,60,5,dobj,providing,provide,1,Attribute
doc1,1,11,of,of,ADP,IN,66,12,mark,obtaining,obtain,1,Attribute
doc1,1,12,obtaining,obtain,VERB,VBG,69,10,acl,means,means,1,Attribute
doc1,1,13,food,food,NOUN,NN,79,12,dobj,obtaining,obtain,1,Attribute
doc1,1,14,shall,shall,VERB,MD,84,15,aux,plan,plan,1,Deontic
doc1,1,15,plan,plan,VERB,VB,90,0,root,ROOT,ROOT,1,Aim
doc1,1,16,",",",",.,",",94,15,punct,plan,plan,1,
doc1,1,17,execute,execute,VERB,VB,96,15,conj,plan,plan,1,Aim
doc1,1,18,and,and,CONJ,CC,104,15,cc,plan,plan,1,Aim
doc1,1,19,evaluate,evaluate,VERB,VB,108,15,conj,plan,plan,1,Aim
doc1,1,20,such,such,ADJ,JJ,117,21,amod,programs,program,1,Object
doc1,1,21,programs,program,NOUN,NNS,122,19,dobj,evaluate,evaluate,1,Object
doc1,1,22,and,and,CONJ,CC,131,21,cc,programs,program,1,Object
doc1,1,23,actions,action,NOUN,NNS,135,19,dobj,evaluate,evaluate,1,Object
doc1,1,24,in,in,ADP,IN,143,27,mark,achieve,achieve,1,Condition
doc1,1,25,order,order,NOUN,NN,146,24,mwe,in,in,1,Condition
doc1,1,26,to,to,PRT,TO,152,27,mark,achieve,achieve,1,Condition
doc1,1,27,achieve,achieve,VERB,VB,155,19,advcl,evaluate,evaluate,1,Condition
doc1,1,28,maximum,maximum,ADJ,JJ,163,29,amod,efficiency,efficiency,1,Condition
doc1,1,29,efficiency,efficiency,NOUN,NN,171,27,dobj,achieve,achieve,1,Condition
doc1,1,30,in,in,ADP,IN,182,31,mark,providing,provide,1,Condition
doc1,1,31,providing,provide,VERB,VBG,185,27,advcl,achieve,achieve,1,Condition
doc1,1,32,food,food,NOUN,NN,195,31,dobj,providing,provide,1,Condition
doc1,1,33,and,and,CONJ,CC,200,27,cc,achieve,achieve,1,Condition
doc1,1,34,to,to,PRT,TO,204,35,mark,assure,assure,1,Condition
doc1,1,35,assure,assure,VERB,VB,207,19,advcl,evaluate,evaluate,1,Condition
doc1,1,36,that,that,ADP,IN,214,40,mark,reaching,reach,1,Condition
doc1,1,37,such,such,ADJ,JJ,219,38,amod,programs,program,1,Condition
doc1,1,38,programs,program,NOUN,NNS,224,40,nsubj,reaching,reach,1,Condition
doc1,1,39,are,be,VERB,VBP,233,40,aux,reaching,reach,1,Condition
doc1,1,40,reaching,reach,VERB,VBG,237,35,ccomp,assure,assure,1,Condition
doc1,1,41,the,the,DET,DT,246,42,det,residents,resident,1,Condition
doc1,1,42,residents,resident,NOUN,NNS,250,40,dobj,reaching,reach,1,Condition
doc1,1,43,in,in,ADP,IN,260,44,case,need,need,1,Condition
doc1,1,44,need,need,NOUN,NN,263,40,nmod,reaching,reach,1,Condition
doc1,1,45,of,of,ADP,IN,268,46,case,them,they,1,Condition
doc1,1,46,them,they,PRON,PRP,271,44,nmod,need,need,1,Condition
doc1,1,47,.,.,.,.,275,15,punct,plan,plan,1,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,city,city,NOUN,NN,0,2,compound,agencies,agency,1,Attribute
doc1,1,2,agencies,agency,NOUN,NNS,5,27,nsubj,give,give,1,Attribute
doc1,1,3,and,and,CONJ,CC,14,2,cc,agencies,agency,1,Attribute
doc1,1,4,employees,employee,NOUN,NNS,18,2,conj,agencies,agency,1,Attribute
doc1,1,5,in,in,ADP,IN,28,6,mark,determining,determine,1,Condition
doc1,1,6,determining,determine,VERB,VBG,31,2,acl,agencies,agency,1,Condition
doc1,1,7,the,the,DET,DT,43,8,det,use,use,1,Condition
doc1,1,8,use,use,NOUN,NN,47,6,dobj,determining,determine,1,Condition
doc1,1,9,to,to,PRT,TO,51,11,mark,made,make,1,Condition
doc1,1,10,be,be,VERB,VB,54,11,auxpass,made,make,1,Condition
doc1,1,11,made,make,VERB,VBN,57,8,acl,use,use,1,Condition
doc1,1,12,of,of,ADP,IN,62,14,case,parks,park,1,Condition
doc1,1,13,city,city,NOUN,NN,65,14,compound,parks,park,1,Condition
doc1,1,14,parks,park,NOUN,NNS,70,11,nmod,made,make,1,Condition
doc1,1,15,",",",",.,",",75,14,punct,parks,park,1,
doc1,1,16,school,school,NOUN,NN,77,17,compound,yards,yard,1,Condition
doc1,1,17,yards,yard,NOUN,NNS,84,11,nmod,made,make,1,Condition
doc1,1,18,",",",",.,",",89,14,punct,parks,park,1,
doc1,1,19,rights-of-way,rights-of-way,NOUN,NN,91,11,nmod,made,make,1,Condition
doc1,1,20,",",",",.,",",104,14,punct,parks,park,1,
doc1,1,21,surplus,surplus,NOUN,NN,106,22,compound,properties,property,1,Condition
doc1,1,22,properties,property,NOUN,NNS,114,11,nmod,made,make,1,Condition
doc1,1,23,and,and,CONJ,CC,125,14,cc,parks,park,1,Condition
doc1,1,24,redevelopment,redevelopment,NOUN,NN,129,25,compound,parcels,parcel,1,Condition
doc1,1,25,parcels,parcel,NOUN,NNS,143,11,nmod,made,make,1,Condition
doc1,1,26,shall,shall,VERB,MD,151,27,aux,give,give,1,Deontic
doc1,1,27,give,give,VERB,VB,157,0,root,ROOT,ROOT,1,Aim
doc1,1,28,special,special,ADJ,JJ,162,29,amod,consideration,consideration,1,Object
doc1,1,29,consideration,consideration,NOUN,NN,170,27,dobj,give,give,1,Object
doc1,1,30,to,to,PRT,TO,184,32,case,benefit,benefit,1,Condition
doc1,1,31,the,the,DET,DT,187,32,det,benefit,benefit,1,Condition
doc1,1,32,benefit,benefit,NOUN,NN,191,27,nmod,give,give,1,Condition
doc1,1,33,of,of,ADP,IN,199,34,mark,using,use,1,Condition
doc1,1,34,using,use,VERB,VBG,202,32,acl,benefit,benefit,1,Condition
doc1,1,35,such,such,ADJ,JJ,208,36,amod,sites,site,1,Condition
doc1,1,36,sites,site,NOUN,NNS,213,34,dobj,using,use,1,Condition
doc1,1,37,",",",",.,",",218,27,punct,give,give,1,
doc1,1,38,at,at,ADP,IN,220,41,advmod,part,part,1,Condition
doc1,1,39,least,least,ADJ,JJS,223,38,mwe,at,at,1,Condition
doc1,1,40,in,in,ADP,IN,229,41,case,part,part,1,Condition
doc1,1,41,part,part,NOUN,NN,232,27,nmod,give,give,1,Condition
doc1,1,42,",",",",.,",",236,27,punct,give,give,1,
doc1,1,43,for,for,ADP,IN,238,45,case,production,production,1,Condition
doc1,1,44,food,food,NOUN,NN,242,45,compound,production,production,1,Condition
doc1,1,45,production,production,NOUN,NN,247,27,nmod,give,give,1,Condition
doc1,1,46,",",",",.,",",257,45,punct,production,production,1,
doc1,1,47,processing,processing,NOUN,NN,259,27,nmod,give,give,1,Condition
doc1,1,48,and,and,CONJ,CC,270,45,cc,production,production,1,Condition
doc1,1,49,distribution,distribution,NOUN,NN,274,27,nmod,give,give,1,Condition
doc1,1,50,.,.,.,.,286,27,punct,give,give,1,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,the,the,DET,DT,0,2,det,city,city,1,
doc1,1,2,city,city,NOUN,NN,4,10,nsubj,act,act,1,Attribute
doc1,1,3,",",",",.,",",8,10,punct,act,act,1,
doc1,1,4,on,on,ADP,IN,10,7,case,level,level,1,Condition
doc1,1,5,a,a,DET,DT,13,7,det,level,level,1,Condition
doc1,1,6,regional,regional,ADJ,JJ,15,7,amod,level,level,1,Condition
doc1,1,7,level,level,NOUN,NN,24,10,nmod,act,act,1,Condition
doc1,1,8,",",",",.,",",29,10,punct,act,act,1,
doc1,1,9,shall,shall,VERB,MD,31,10,aux,act,act,1,Deontic
doc1,1,10,act,act,VERB,VB,37,0,root,ROOT,ROOT,1,Aim
doc1,1,11,to,to,PRT,TO,41,12,mark,preserve,preserve,1,Condition
doc1,1,12,preserve,preserve,VERB,VB,44,10,xcomp,act,act,1,Condition
doc1,1,13,farmland,farmland,NOUN,NN,53,12,dobj,preserve,preserve,1,Condition
doc1,1,14,for,for,ADP,IN,62,16,case,farming,farming,1,Condition
doc1,1,15,truck,truck,NOUN,NN,66,16,compound,farming,farming,1,Condition
doc1,1,16,farming,farming,NOUN,NN,72,13,nmod,farmland,farmland,1,Condition
doc1,1,17,which,which,DET,WDT,80,13,ref,farmland,farmland,1,Condition
doc1,1,18,will,will,VERB,MD,86,19,aux,serve,serve,1,Condition
doc1,1,19,serve,serve,VERB,VB,91,13,acl,farmland,farmland,1,Condition
doc1,1,20,as,as,ADP,IN,97,23,case,source,source,1,Condition
doc1,1,21,a,a,DET,DT,100,23,det,source,source,1,Condition
doc1,1,22,nearby,nearby,ADJ,JJ,102,23,amod,source,source,1,Condition
doc1,1,23,source,source,NOUN,NN,109,19,nmod,serve,serve,1,Condition
doc1,1,24,of,of,ADP,IN,116,26,case,fruit,fruit,1,Condition
doc1,1,25,fresh,fresh,ADJ,JJ,119,26,amod,fruit,fruit,1,Condition
doc1,1,26,fruit,fruit,NOUN,NN,125,23,nmod,source,source,1,Condition
doc1,1,27,",",",",.,",",130,26,punct,fruit,fruit,1,
doc1,1,28,vegetables,vegetable,NOUN,NNS,132,23,nmod,source,source,1,Condition
doc1,1,29,",",",",.,",",142,26,punct,fruit,fruit,1,
doc1,1,30,eggs,egg,NOUN,NNS,144,23,nmod,source,source,1,Condition
doc1,1,31,and,and,CONJ,CC,149,26,cc,fruit,fruit,1,Condition
doc1,1,32,milk,milk,NOUN,NN,153,23,nmod,source,source,1,Condition
doc1,1,33,.,.,.,.,157,10,punct,act,act,1,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,2,
doc1,1,1,lobbying,lobbying,NOUN,NN,0,0,root,ROOT,ROOT,2,
doc1,1,2,and,and,CONJ,CC,9,1,cc,lobbying,lobbying,2,
